Name,Code,CURRENCY,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
REJLERS PUBL AB - TOTAL DEBT % COMMON EQUITY,SE0000123671(WC08231),SK,8.93,6.57,25.92,33.33,28.92,57.3,24.22,54.35,53.79,21.52,18.22,55.81,44.65
REMY COINTREAU SA - TOTAL INTANGIBLE OT ASSETS-NET,FR0000130395(WC02649),E,627000,629800,629900,447100,443200,480200,480500,490600,487600,526100,509400,515400,498200
REMY COINTREAU SA - TOTAL DEBT % COMMON EQUITY,FR0000130395(WC08231),E,52.04,63.03,57.52,37.83,38.1,40.67,58.42,50.3,44.91,35.72,33.17,36.47,49.07
REN - REDES ENER - TOTAL INTANGIBLE OT ASSETS-NET,PTREL0AM0008(WC02649),E,3774,3774,3724632,3891935,3895238,3881194,3842002,3872859,3829109,4325519,4196496,4220885,4135929
REN - REDES ENER - TOTAL DEBT % COMMON EQUITY,PTREL0AM0008(WC08231),E,181.55,221.42,221.9,231.63,262.97,246,227.08,216.32,214.54,195.19,183.2,196.66,199.57
RENAULT ­REGIE - TOTAL INTANGIBLE OT ASSETS-NET,FR0000131906(WC02649),E,4313000,3893000,3677000,3718000,3482000,3282000,3443000,3570000,4899000,5240000,5913000,6949000,6347000
RENAULT ­REGIE - TOTAL DEBT % COMMON EQUITY,FR0000131906(WC08231),E,153.7,198.52,136.75,130.35,134.52,146.04,146.09,143.1,147.04,151.36,148.23,169.71,259.75
REPLY SPA - TOTAL INTANGIBLE OT ASSETS-NET,IT0005282865(WC02649),E,72877,72691,79038,102826,111155,132000,133312,143072,174445,181657,257437,281218,356507
REPLY SPA - TOTAL DEBT % COMMON EQUITY,IT0005282865(WC08231),E,52.44,35.91,37.46,37.44,33.3,29.94,30.22,27.13,19.8,13.5,12.88,23.3,25.94
REPSOL SA - TOTAL INTANGIBLE OT ASSETS-NET,ES0173516115(WC02649),E,4079000,6818000,7453000,7783000,5514000,5325000,1859000,4522000,5109000,4584000,5096000,4470000,3353000
REPSOL SA - TOTAL DEBT % COMMON EQUITY,ES0173516115(WC08231),E,44.34,85.92,78.88,85.12,69.95,70.25,37.33,57.31,48.1,43.21,49.25,69.05,76.66
RESURS HOLDIN - TOTAL INTANGIBLE OT ASSETS-NET,SE0007665823(WC02649),SK,NA,NA,NA,NA,NA,17943,680346,1784003,1885106,1877166,1973681,2063405,1895394
RESURS HOLDIN - TOTAL DEBT % COMMON EQUITY,SE0007665823(WC08231),SK,NA,NA,NA,NA,NA,0.04,0.03,47.18,55.09,95.94,130.43,117.14,87.78
RETAIL ESTATES SA - TOTAL INTANGIBLE OT ASSETS-NET,BE0003720340(WC02649),E,193,177,112,74,82,56,26,120,147,346,115,142,1142
RETAIL ESTATES SA - TOTAL DEBT % COMMON EQUITY,BE0003720340(WC08231),E,96.61,134.98,124.68,117.13,113.38,128.59,98.2,104.3,99.25,100.25,137.66,111.46,116.62
REXEL S.A. - TOTAL INTANGIBLE OT ASSETS-NET,FR0010451203(WC02649),E,4589800,4687200,4865600,4937900,5405000,5149500,5327900,5374600,5409700,4964600,4909900,4813000,4189700
REXEL S.A. - TOTAL DEBT % COMMON EQUITY,FR0010451203(WC08231),E,115.71,80.93,67.46,60.54,71.09,73.87,77.44,69.12,63.92,62.62,61.14,82.44,79.95
RHEIN AG - TOTAL INTANGIBLE OT ASSETS-NET,DE0007030009(WC02649),E,528000,553000,694000,902000,904000,874000,847000,827000,819000,779000,722000,800000,716000
RHEIN AG - TOTAL DEBT % COMMON EQUITY,DE0007030009(WC08231),E,38.53,49.81,55.69,47.2,44.37,46.45,72.92,55.09,46.68,35.19,42.31,46.66,54.18
RHI MAGNES - TOTAL INTANGIBLE OT ASSETS-NET,NL0012650360(WC02649),E,58400,56000,59100,63100,79000,114100,110100,111700,108900,428000,451800,436500,376500
RHI MAGNES - TOTAL DEBT % COMMON EQUITY,NL0012650360(WC08231),E,267.65,178.21,124.78,115.45,125.93,112.62,128.3,114.66,94.99,197.36,145.71,128.05,181.29
RHOEN KLINIKUM AG - TOTAL INTANGIBLE OT ASSETS-NET,DE0007042301(WC02649),E,250300,341700,346900,365400,370141,101013,132336,132778,136019,134682,132807,129628,126427
RHOEN KLINIKUM AG - TOTAL DEBT % COMMON EQUITY,DE0007042301(WC08231),E,82.14,61.43,66.26,77.02,65.65,49.35,12.97,14.91,1.27,0.35,9.3,14.83,13.78
RIB SOFTWARE SE - TOTAL INTANGIBLE OT ASSETS-NET,DE000A0Z2XN6(WC02649),E,25331,27842,30072,36706,66230,70615,97526,118135,117171,139705,218717,329695,355507
RIB SOFTWARE SE - TOTAL DEBT % COMMON EQUITY,DE000A0Z2XN6(WC08231),E,0.86,0.5,0.34,0.04,7.45,7.58,2.19,1.77,0.84,1.9,1.2,5.35,4.77
RICHTER GEDEON NYRT - TOTAL INTANGIBLE OT ASSETS-NET,HU0000123096(WC02649),HF,15636000,14558000,180659000,198806000,180910000,196597000,213666000,215715000,261309000,199335000,187034000,157138000,172701000
RICHTER GEDEON NYRT - TOTAL DEBT % COMMON EQUITY,HU0000123096(WC08231),HF,1.52,1.62,9.6,12.83,14.19,11.33,10.51,7.09,5.41,0,0,1.95,1.8
RINGKJ. LANDBOBANK - TOTAL INTANGIBLE OT ASSETS-NET,DK0060854669(WC02649),DK,0,0,0,0,0,0,0,0,0,0,1064838,1049838,1034838
RINGKJ. LANDBOBANK - TOTAL DEBT % COMMON EQUITY,DK0060854669(WC08231),DK,362.53,206.61,158.58,80.28,71.8,81.89,81.1,56.88,72.28,85.2,66.67,86.55,78.07
ROCKET INTERNET SE - TOTAL INTANGIBLE OT ASSETS-NET,DE000A12UKK6(WC02649),E,NA,NA,NA,NA,NA,NA,2044,129127,2075,8856,7700,1900,NA
ROCKET INTERNET SE - TOTAL DEBT % COMMON EQUITY,DE000A12UKK6(WC08231),E,NA,NA,NA,NA,NA,NA,0.27,12.59,9.95,9.42,2.07,3.34,NA
ROCKWOOL INT'L A/S - TOTAL INTANGIBLE OT ASSETS-NET,DK0010219153(WC02649),DK,323000,273000,451000,559000,588000,897000,1121591,1040863,1110916,1363763,2822363,2868434,2693164
ROCKWOOL INT'L A/S - TOTAL DEBT % COMMON EQUITY,DK0010219153(WC08231),DK,11.45,7.35,8.94,12.73,6.93,14.13,19.48,13.21,0.28,0.19,0.59,2.98,6.99
ROS AGRO - TOTAL INTANGIBLE OT ASSETS-NET,US7496552057(WC02649),UR,142515,499743,506610,1225218,1232131,1464636,1530531,3113527,4224513,4112439,4567728,2973577,2984735
ROS AGRO - TOTAL DEBT % COMMON EQUITY,US7496552057(WC08231),UR,137.28,118.99,123.11,118.98,154.71,94.09,43.3,70.73,47.73,50.3,93.15,96.27,95.79
ROVIO ENTERTAINMENT - TOTAL INTANGIBLE OT ASSETS-NET,FI4000266804(WC02649),E,NA,NA,NA,NA,NA,NA,NA,NA,73800,53087,39028,28970,18704
ROVIO ENTERTAINMENT - TOTAL DEBT % COMMON EQUITY,FI4000266804(WC08231),E,NA,NA,NA,NA,NA,NA,NA,NA,21.89,1.76,2.23,5.24,2.67
ROYAL UNIBREW A/S - TOTAL INTANGIBLE OT ASSETS-NET,DK0060634707(WC02649),DK,486346,479954,402142,391094,370623,2944042,2941247,2920162,2884121,2862066,4107884,4516102,4408000
ROYAL UNIBREW A/S - TOTAL DEBT % COMMON EQUITY,DK0060634707(WC08231),DK,426.53,157.66,63.61,49.64,44.1,122.98,72.53,51.69,34.28,58.97,91.99,89.65,68.74
RTL GROUP SA - TOTAL INTANGIBLE OT ASSETS-NET,LU0061462528(WC02649),E,3253000,3079000,3048000,2982000,3005000,3021000,3150000,3259000,3364000,3374000,3223000,3418000,3238000
RTL GROUP SA - TOTAL DEBT % COMMON EQUITY,LU0061462528(WC08231),E,2.1,3.19,3.75,1.15,0.66,17.95,39.02,38.22,32.82,27.56,29.34,37.06,31
RUBIS SCA - TOTAL INTANGIBLE OT ASSETS-NET,FR0013269123(WC02649),E,248185,250400,265586,381323,448604,455931,576461,791459,795918,1136894,1128704,1276484,1250849
RUBIS SCA - TOTAL DEBT % COMMON EQUITY,FR0013269123(WC08231),E,72.34,68.99,55.74,67,69.84,54.05,55.72,72.51,57.3,77.79,66.06,68.56,57.2
RWE AG - TOTAL INTANGIBLE OT ASSETS-NET,DE0007037129(WC02649),E,11202000,17320000,17350000,16946000,16017000,13198000,12796000,13209000,12743000,12352000,2184000,4803000,4903000
RWE AG - TOTAL DEBT % COMMON EQUITY,DE0007037129(WC08231),E,116.36,157.49,148,169.41,186.83,229.88,222.33,295.3,587.25,227.06,21.73,21.11,20.17
RYANAIR HOLDINGS PLC - TOTAL INTANGIBLE OT ASSETS-NET,IE00BYTBXV33(WC02649),E,46841,46841,46800,46800,46800,46800,46800,46800,46800,46800,46800,146400,146400
RYANAIR HOLDINGS PLC - TOTAL DEBT % COMMON EQUITY,IE00BYTBXV33(WC08231),E,90.58,98.9,103.78,123.55,109.63,106.9,93.85,109.83,111.85,99.13,88.68,69.88,85.69
SPARKASSEN IMMOBIL - TOTAL INTANGIBLE OT ASSETS-NET,AT0000652250(WC02649),E,296,223,279,175,175,139,168,210,193,230,208,242,251
SPARKASSEN IMMOBIL - TOTAL DEBT % COMMON EQUITY,AT0000652250(WC08231),E,236.9,322.32,323.42,309.31,264.76,222.18,203.09,200.66,159.59,119.8,123.52,110.39,105.46
S&T AG - TOTAL INTANGIBLE OT ASSETS-NET,AT0000A0E9W5(WC02649),E,1965,10100,20600,40903,39698,44755,57093,72773,183221,189929,207575,294878,302279
S&T AG - TOTAL DEBT % COMMON EQUITY,AT0000A0E9W5(WC08231),E,40.79,35.95,29,108.68,72.49,75.6,47.11,51.05,60.78,37.74,33.45,94.88,81.63
SAAB AB - TOTAL INTANGIBLE OT ASSETS-NET,SE0000112385(WC02649),SK,7690000,7108000,6413000,6699000,6849000,6340000,6351000,6476000,7094000,7862000,9057000,10465000,11520000
SAAB AB - TOTAL DEBT % COMMON EQUITY,SE0000112385(WC08231),SK,42.02,34.58,15.13,13.42,12.46,14.08,20.98,44.55,44.97,44.59,47.72,50.68,46.58
SACYR SA - TOTAL INTANGIBLE OT ASSETS-NET,ES0182870214(WC02649),E,448523,437431,182199,159172,1539300,1530887,1338899,1845247,1600811,1554043,1546190,994579,1011189
SACYR SA - TOTAL DEBT % COMMON EQUITY,ES0182870214(WC08231),E,646.59,448.26,330.79,384.18,669.93,797.46,568.92,297.25,247.54,342,537.47,742.92,1200.28
SAES GETTERS SPA - TOTAL INTANGIBLE OT ASSETS-NET,IT0001029492(WC02649),E,54962,44038,44411,44009,41563,44721,48705,52322,58984,53175,45290,45216,41165
SAES GETTERS SPA - TOTAL DEBT % COMMON EQUITY,IT0001029492(WC08231),E,39.18,42.85,40.39,28.45,33.76,51.58,46.24,30.97,37.83,41.58,13.52,54.6,58.24
SAF-HOLLAND SE - TOTAL INTANGIBLE OT ASSETS-NET,DE000SAFH001(WC02649),E,202605,181902,186708,185323,185454,184522,192611,198357,205579,194470,265765,257926,239900
SAF-HOLLAND SE - TOTAL DEBT % COMMON EQUITY,DE000SAFH001(WC08231),E,432.96,1306.64,1242.35,91.1,81.13,67.11,74.42,134.76,147.55,148.13,114.66,125.53,123.46
SAFRAN - TOTAL INTANGIBLE OT ASSETS-NET,FR0000073272(WC02649),E,4868000,5343000,5428000,6624000,6973000,8159000,8980000,8934000,7042000,7072000,14930000,14678000,13736000
SAFRAN - TOTAL DEBT % COMMON EQUITY,FR0000073272(WC08231),E,60.17,75.05,60.64,62.86,63.19,51.07,61.83,59.07,61.66,50.29,51.62,58.81,56.74
SAGAX AB - TOTAL INTANGIBLE OT ASSETS-NET,SE0004635878(WC02649),SK,0,0,0,0,0,0,0,0,0,0,0,0,0
SAGAX AB - TOTAL DEBT % COMMON EQUITY,SE0004635878(WC08231),SK,373.23,364.06,255.75,294.95,225.47,187.62,186.44,175.54,143.48,119.9,101.73,90.55,90.07
COMPAGNIE DE - TOTAL INTANGIBLE OT ASSETS-NET,FR0000125007(WC02649),E,13539000,13738000,14097000,14189000,14132000,13544000,13547000,13431000,13331000,13178000,12514000,12738000,12533000
COMPAGNIE DE - TOTAL DEBT % COMMON EQUITY,FR0000125007(WC08231),E,95.39,72.25,54.55,61.12,72.52,65.59,59.26,53.63,49.27,49.51,60.14,79.72,87.32
SAIPEM SPA - TOTAL INTANGIBLE OT ASSETS-NET,IT0005252140(WC02649),E,755000,756000,760000,752000,756000,758000,760000,758000,755000,753000,702000,698000,701000
SAIPEM SPA - TOTAL DEBT % COMMON EQUITY,IT0005252140(WC08231),E,135.15,114.82,103.84,91.27,105.14,131.47,147.3,187.48,69.87,68.41,74.48,91.87,118.23
SALCEF GROUP - TOTAL INTANGIBLE OT ASSETS-NET,IT0005388266(WC02649),E,NA,NA,NA,NA,NA,NA,NA,3078,3455,4175,5278,19650,38979
SALCEF GROUP - TOTAL DEBT % COMMON EQUITY,IT0005388266(WC08231),E,NA,NA,NA,NA,NA,NA,NA,52.29,38.49,38.19,31.68,19.94,40.38
SALMAR ASA - TOTAL INTANGIBLE OT ASSETS-NET,NO0010310956(WC02649),NK,1111048,1141374,1713483,1917100,2135500,2464058,2898643,2913542,2910796,2924975,3403951,4741932,6826230
SALMAR ASA - TOTAL DEBT % COMMON EQUITY,NO0010310956(WC08231),NK,76.69,54.87,81.68,129.22,99.59,60.2,48.62,56.38,39.98,18.46,19.53,41.77,61.41
SALVATORE FERR - TOTAL INTANGIBLE OT ASSETS-NET,IT0004712375(WC02649),E,14218,13817,14888,18051,20678,26090,29220,33596,37576,43593,42879,42484,45570
SALVATORE FERR - TOTAL DEBT % COMMON EQUITY,IT0004712375(WC08231),E,107.36,107.89,78.1,28.39,46.82,27.38,30.55,26.06,17.49,11.26,4.89,94.86,108.7
SALZGITTER AG - TOTAL INTANGIBLE OT ASSETS-NET,DE0006202005(WC02649),E,204600,123800,121800,120800,112300,113200,106300,156600,223300,218500,219400,211600,223100
SALZGITTER AG - TOTAL DEBT % COMMON EQUITY,DE0006202005(WC08231),E,4.13,9.96,18.75,18.74,21.18,23.58,25.88,28.48,33.03,22.31,21.42,36.33,46.01
SAMHALLSBYGGNADSB - TOTAL INTANGIBLE OT ASSETS-NET,SE0009554454(WC02649),SK,NA,NA,NA,1000,1100,1100,0,0,0,0,23679,6687000,6319000
SAMHALLSBYGGNADSB - TOTAL DEBT % COMMON EQUITY,SE0009554454(WC08231),SK,NA,NA,NA,0,0,0,0,NA,NA,206.69,159.62,209.88,178.98
SAMPO PLC - TOTAL INTANGIBLE OT ASSETS-NET,FI0009003305(WC02649),E,662000,688000,742000,745000,770000,752000,715000,724000,701000,2196000,2143000,2151000,3761000
SAMPO PLC - TOTAL DEBT % COMMON EQUITY,FI0009003305(WC08231),E,16.18,29.07,27.82,32.16,27.64,25.6,26.72,24.81,37.51,30.46,38.52,43.73,49.46
SANDVIK AB - TOTAL INTANGIBLE OT ASSETS-NET,SE0000667891(WC02649),SK,12472000,14137000,13193000,11807000,11423000,11947000,18323000,18313000,19240000,17376000,22250000,20074000,21004000
SANDVIK AB - TOTAL DEBT % COMMON EQUITY,SE0000667891(WC08231),SK,104.33,126.69,83.5,94.54,97.07,90.57,101.67,101.86,80.3,48.96,40.98,33.38,27.49
SANLORENZO - TOTAL INTANGIBLE OT ASSETS-NET,IT0003549422(WC02649),E,NA,NA,NA,NA,NA,NA,NA,NA,24662,26708,35370,44071,45101
SANLORENZO - TOTAL DEBT % COMMON EQUITY,IT0003549422(WC08231),E,NA,NA,NA,NA,NA,NA,NA,NA,82.84,88.41,79.99,49.19,48.81
SANOFI - TOTAL INTANGIBLE OT ASSETS-NET,FR0000120578(WC02649),E,43423000,43480000,44411000,61718000,58265000,52529000,53740000,51583000,51166000,53344000,66124000,61091000,62785000
SANOFI - TOTAL DEBT % COMMON EQUITY,FR0000120578(WC08231),E,13.39,18.32,15.56,27.46,25.34,22.96,24.6,28.33,32.19,26.83,41.93,44.08,37.66
SANOMA- OYJ - TOTAL INTANGIBLE OT ASSETS-NET,FI0009007694(WC02649),E,1871300,1888200,1850700,3026000,3007800,2606100,2262500,2123600,2095800,1185700,1186100,949100,1438400
SANOMA- OYJ - TOTAL DEBT % COMMON EQUITY,FI0009007694(WC08231),E,88.73,85.43,68.69,137.75,106.3,140.8,113.58,155.01,116.35,74.6,58.82,147.47,112.33
SANTANDER BANK - TOTAL INTANGIBLE OT ASSETS-NET,PLBZ00000044(WC02649),PZ,173934,181620,172561,151166,127338,3049117,3047710,2154203,2175278,2202383,2531465,2484173,2420412
SANTANDER BANK - TOTAL DEBT % COMMON EQUITY,PLBZ00000044(WC08231),PZ,110.9,89.96,44.11,40.76,22.12,60.06,81.24,57.61,53.13,60.3,98.91,80.82,78.37
SAP SE - TOTAL INTANGIBLE OT ASSETS-NET,DE0007164600(WC02649),E,6136000,5888000,10807000,10733000,16508000,16644000,25553000,26969000,27097000,24241000,26952000,33653000,31344000
SAP SE - TOTAL DEBT % COMMON EQUITY,DE0007164600(WC08231),E,32.09,10.32,46.81,33.51,37.05,26.61,56.83,39.52,29.87,24.7,39.2,51.45,52.03
SARAS - TOTAL INTANGIBLE OT ASSETS-NET,IT0000433307(WC02649),E,484575,445549,414206,378258,348767,97083,286134,227416,194894,152691,112127,77970,47225
SARAS - TOTAL DEBT % COMMON EQUITY,IT0000433307(WC08231),E,31.9,54.49,54.88,66.92,45.65,59.2,99.18,84.04,34.14,35.22,29.69,34.76,141.83
SARTORIUS - TOTAL INTANGIBLE OT ASSETS-NET,DE0007165607(WC02649),E,414908,406442,402531,466507,515131,548647,551076,614633,735240,1081275,1063256,1108218,2434863
SARTORIUS - TOTAL DEBT % COMMON EQUITY,DE0007165607(WC08231),E,82.67,103.93,81.06,99.65,102.86,107.99,98.52,76.64,94.53,154.58,135.66,131.44,199.22
SARTORIUS STEDIM - TOTAL INTANGIBLE OT ASSETS-NET,FR0013154002(WC02649),E,362904,356867,352344,353169,396789,425631,426361,480308,488795,558951,562187,606980,1508683
SARTORIUS STEDIM - TOTAL DEBT % COMMON EQUITY,FR0013154002(WC08231),E,44.16,36.24,36.27,37.3,32.75,34.61,19.9,18.44,13.5,18.31,14.44,11.68,40.19
SAS AB - TOTAL INTANGIBLE OT ASSETS-NET,SE0003366871(WC02649),SK,1092000,1296000,1414000,1693000,1922000,1802000,1905000,1798000,1923000,1581000,1498000,1416000,1273000
SAS AB - TOTAL DEBT % COMMON EQUITY,SE0003366871(WC08231),SK,176.72,125.75,80.65,115.12,96.58,102.81,218.98,147.64,158.6,104.36,134.34,302.04,1326.82
SATS AS - TOTAL INTANGIBLE OT ASSETS-NET,NO0010863285(WC02649),NK,NA,NA,NA,NA,NA,NA,NA,2572068,2543057,2616571,2371699,2464000,2578000
SATS AS - TOTAL DEBT % COMMON EQUITY,NO0010863285(WC08231),NK,NA,NA,NA,NA,NA,NA,NA,198.83,191.05,171.79,174.44,456.99,780.9
SBANKEN ASA - TOTAL INTANGIBLE OT ASSETS-NET,NO0010739402(WC02649),NK,NA,NA,NA,NA,100,0,0,832,24494,50721,110624,135376,114645
SBANKEN ASA - TOTAL DEBT % COMMON EQUITY,NO0010739402(WC08231),NK,NA,NA,NA,NA,74.35,694.48,602.41,409.9,446.5,602.11,622.79,532.47,496.87
SBM OFFSHORE NV - TOTAL INTANGIBLE OT ASSETS-NET,NL0000360618(WC02649),E,33589,42872,50739,36516,22153,21840,28118,41445,43608,35028,16568,20516,40950
SBM OFFSHORE NV - TOTAL DEBT % COMMON EQUITY,NL0000360618(WC08231),E,137.22,87.99,85.5,166.1,172.35,140.02,217.03,229.34,243.19,222.71,172.21,179.08,219.87
SCANDI STANDARD - TOTAL INTANGIBLE OT ASSETS-NET,SE0005999760(WC02649),SK,NA,NA,NA,NA,NA,1118000,1140000,1086400,1206800,1913100,1917000,1897000,1766000
SCANDI STANDARD - TOTAL DEBT % COMMON EQUITY,SE0005999760(WC08231),SK,NA,NA,NA,NA,NA,465.74,168.53,155.93,156.52,258.15,124.3,139.41,126.45
SCANDIC HOTELS - TOTAL INTANGIBLE OT ASSETS-NET,SE0007640156(WC02649),SK,NA,7642200,7390900,7386700,7318500,7383100,9051400,8907300,9103000,9669000,9900000,9941000,6687000
SCANDIC HOTELS - TOTAL DEBT % COMMON EQUITY,SE0007640156(WC08231),SK,NA,31472.7,180.94,180.51,160.15,178.78,189.3,58.33,53.49,74.33,71.79,495.18,1609.14
SCANDINAVIAN BIOGAS - TOTAL INTANGIBLE OT ASSETS-NET,SE0015242896(WC02649),SK,NA,NA,NA,NA,NA,NA,NA,116224,124119,NA,99290,87801,119510
SCANDINAVIAN BIOGAS - TOTAL DEBT % COMMON EQUITY,SE0015242896(WC08231),SK,NA,NA,NA,NA,NA,NA,NA,155.32,368.58,NA,1042.16,505.15,151.18
SCANDINAVIAN TOBA - TOTAL INTANGIBLE OT ASSETS-NET,DK0060696300(WC02649),DK,NA,NA,NA,7899800,7887900,7379000,7890100,8135900,8141600,7551000,7869100,7796800,8279700
SCANDINAVIAN TOBA - TOTAL DEBT % COMMON EQUITY,DK0060696300(WC08231),DK,NA,NA,NA,42.1,38.47,35.74,32.56,37.1,29.45,30.85,30.14,31.96,36.52
SCANFIL PLC - TOTAL INTANGIBLE OT ASSETS-NET,FI4000029905(WC02649),E,NA,NA,NA,6000,5939,6333,10900,29316,27026,25012,22363,24838,22564
SCANFIL PLC - TOTAL DEBT % COMMON EQUITY,FI4000029905(WC08231),E,NA,NA,NA,52.67,37.86,22.79,9.82,82.23,55.54,49.18,32.7,39.95,24.06
SCATEC ASA - TOTAL INTANGIBLE OT ASSETS-NET,NO0010715139(WC02649),NK,NA,NA,NA,NA,36134,20566,22169,23595,22289,24138,24000,24000,25000
SCATEC ASA - TOTAL DEBT % COMMON EQUITY,NO0010715139(WC08231),NK,NA,NA,NA,NA,210.46,2306.82,547.83,676.4,741.75,551.28,517.52,463.89,139.45
SCHAEFFLER - TOTAL INTANGIBLE OT ASSETS-NET,DE000SHA0159(WC02649),E,NA,NA,NA,NA,554000,538000,555000,589000,632000,636000,627000,728000,470000
SCHAEFFLER - TOTAL DEBT % COMMON EQUITY,DE000SHA0159(WC08231),E,NA,NA,NA,NA,354.54,254.31,3429.95,384.32,195.41,125.69,112.61,120.06,243.9
SCHALTBAU HOLDING AG - TOTAL INTANGIBLE OT ASSETS-NET,DE000A2NBTL2(WC02649),E,12222,13622,14523,20020,22943,24217,52452,82911,83666,67470,51101,49814,43416
SCHALTBAU HOLDING AG - TOTAL DEBT % COMMON EQUITY,DE000A2NBTL2(WC08231),E,996.67,348.33,216.56,97.17,83.85,70.97,112.89,166.73,230.21,462.47,186.49,157.83,187.63
SCHIBSTED ASA - TOTAL INTANGIBLE OT ASSETS-NET,NO0003028904(WC02649),NK,7617000,7222000,9728000,9611000,9113000,10337000,11906000,14292000,14100000,16983000,16521000,17369000,6018000
SCHIBSTED ASA - TOTAL DEBT % COMMON EQUITY,NO0003028904(WC08231),NK,169.86,78.75,37.11,37.37,44.99,30.56,43.11,24.9,22.88,28.66,29.32,79.65,54.6
SCHNEIDER ELECTRIC - TOTAL INTANGIBLE OT ASSETS-NET,FR0000121972(WC02649),E,12533000,12530000,14471000,17477000,17423000,17158000,21794000,22507000,22359000,20758000,23247000,23366000,24989000
SCHNEIDER ELECTRIC - TOTAL DEBT % COMMON EQUITY,FR0000121972(WC08231),E,55.92,52.8,40.68,49.72,47.98,50.62,38.31,36.21,36.81,36.79,35.91,39.29,55.72
SCHOELLER-BLECKMANN - TOTAL INTANGIBLE OT ASSETS-NET,AT0000946652(WC02649),E,48415,46852,109850,107191,126651,109142,160152,132467,244620,205825,199195,166706,132171
SCHOELLER-BLECKMANN - TOTAL DEBT % COMMON EQUITY,AT0000946652(WC08231),E,54.61,62.29,69.86,52.33,47.76,46.01,36.38,37.77,57.42,67.32,82.58,79.39,108.64
SCHOUW & CO A/S - TOTAL INTANGIBLE OT ASSETS-NET,DK0010253921(WC02649),DK,1035900,1071300,1075300,1142000,1011100,939700,1094900,1176000,1481500,3194900,3594000,3568000,3423000
SCHOUW & CO A/S - TOTAL DEBT % COMMON EQUITY,DK0010253921(WC08231),DK,76.41,60.64,59.79,79.23,52.63,25.66,19.34,14.82,9.27,21.71,35.34,40.81,27.05
SCOR SE - TOTAL INTANGIBLE OT ASSETS-NET,FR0010411983(WC02649),E,1464000,1418000,1404000,1969000,1941000,2307000,2385000,2550000,2575000,2588000,2674000,2570000,2438000
SCOR SE - TOTAL DEBT % COMMON EQUITY,FR0010411983(WC08231),E,27.45,21.06,15.54,32.36,34.29,41.56,39.2,49.84,41.39,43.62,48.81,47.68,52.15
SCOUT24 SE - TOTAL INTANGIBLE OT ASSETS-NET,DE000A12DM80(WC02649),E,NA,NA,NA,NA,NA,NA,2042709,2030422,2017314,2010157,2214038,1656945,1665114
SCOUT24 SE - TOTAL DEBT % COMMON EQUITY,DE000A12DM80(WC08231),E,NA,NA,NA,NA,NA,NA,59.08,83.86,67.97,57.74,68.5,80.91,11.76
SDIPTECH AB - TOTAL INTANGIBLE OT ASSETS-NET,SE0006758348(WC02649),SK,NA,NA,NA,NA,NA,NA,108000,287800,806200,1068400,1477100,1969100,2538800
SDIPTECH AB - TOTAL DEBT % COMMON EQUITY,SE0006758348(WC08231),SK,NA,NA,NA,NA,NA,NA,55.02,43.98,149.11,60,93.55,108.98,92.73
SEADRILL LTD - TOTAL INTANGIBLE OT ASSETS-NET,BMG7998G1069(WC02649),BD,1567400,1619500,1733100,1320000,1320000,1200000,604000,0,0,0,0,0,0
SEADRILL LTD - TOTAL DEBT % COMMON EQUITY,BMG7998G1069(WC08231),BD,282.85,176.98,187.7,174.47,214.92,198.83,135.44,118.8,104.26,20.09,248.87,419.06,-210.51
SEB SA - TOTAL INTANGIBLE OT ASSETS-NET,FR0000121709(WC02649),E,788700,758800,807800,910200,895700,860000,976200,1029900,2567000,2638100,2668100,2873200,2904000
SEB SA - TOTAL DEBT % COMMON EQUITY,FR0000121709(WC08231),E,96.59,50.66,26.6,69.95,68.84,58.31,60.31,76.51,155.97,146.88,115.8,115.29,159.89
SECHE ENVIRONNEMENT - TOTAL INTANGIBLE OT ASSETS-NET,FR0000039109(WC02649),E,218363,218047,220109,221844,253855,282552,283778,292115,296405,330558,335687,394867,389654
SECHE ENVIRONNEMENT - TOTAL DEBT % COMMON EQUITY,FR0000039109(WC08231),E,79.07,73.69,64.64,60.97,95.56,98.05,104.78,131.26,137.15,167.93,165.56,213.75,218.95
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
SECURITAS AB - TOTAL INTANGIBLE OT ASSETS-NET,SE0000163594(WC02649),SK,15110800,14731600,14707700,16632000,16145400,16002700,17870600,17871200,21262600,20559800,23969400,25533000,24626000
SECURITAS AB - TOTAL DEBT % COMMON EQUITY,SE0000163594(WC08231),SK,158.04,125.37,123.71,141.79,174.99,147.48,126.76,99.92,112.6,108.63,103.37,111.67,111.4
SEDANA - TOTAL INTANGIBLE OT ASSETS-NET,SE0015988373(WC02649),SK,NA,NA,NA,NA,NA,NA,NA,815,4918,26466,51405,99647,169376
SEDANA - TOTAL DEBT % COMMON EQUITY,SE0015988373(WC08231),SK,NA,NA,NA,NA,NA,NA,NA,1274.58,389.76,0,0,0,1.5
SELVAAG BOLIG ASA - TOTAL INTANGIBLE OT ASSETS-NET,NO0010612450(WC02649),NK,NA,NA,7007,479346,459604,434482,415575,397175,383376,383376,383376,383376,383376
