Name,Code,CURRENCY,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
S&T AG - OPERATING INCOME,AT0000A0E9W5(WC01250),E,-11300,1597,1687,5045,4740,8673,11991,14735,18639,33900,54975,54396,60189
S&T AG - NET SALES%WORKING CAPITAL,AT0000A0E9W5(WC08141),E,16.29,8.12,4.45,8.1,20.7,8.78,8.22,10.36,4.02,4.44,4.79,4.32,4.88
SAAB AB - OPERATING INCOME,SE0000112385(WC01250),SK,1357000,1250000,1577000,1693000,1676000,1125000,1216000,1518000,1678000,2167000,2158000,2724000,2513000
SAAB AB - NET SALES%WORKING CAPITAL,SE0000112385(WC08141),SK,-8.1,33.13,7.42,5.12,5.28,4.23,3.81,3.17,3.15,3.01,1.94,2.25,2.38
SACYR SA - OPERATING INCOME,ES0182870214(WC01250),E,135360,-195938,200498,11478,-238985,-74587,226944,37922,106418,100421,64083,150287,163613
SACYR SA - NET SALES%WORKING CAPITAL,ES0182870214(WC08141),E,-6.27,62.79,-0.92,81.31,-6.15,-2.37,-0.97,15.87,8.71,2.67,7.19,70.81,-45.18
SAES GETTERS SPA - OPERATING INCOME,IT0001029492(WC01250),E,30134,3484,6616,9805,7930,6984,13012,20499,26156,39980,14342,25008,15615
SAES GETTERS SPA - NET SALES%WORKING CAPITAL,IT0001029492(WC08141),E,4.08,8.43,3.74,5.7,4.75,-222.78,5.22,3.46,3.99,5.24,1.05,1.75,1.96
SAF-HOLLAND SE - OPERATING INCOME,DE000SAFH001(WC01250),E,21325,-7136,28725,49126,49013,49376,60615,81440,81766,82200,74712,64625,47319
SAF-HOLLAND SE - NET SALES%WORKING CAPITAL,DE000SAFH001(WC08141),E,-3.71,6.04,9.42,9.86,8.77,9.43,6.41,2.77,2.29,2.96,3.94,10.42,3.78
SAFRAN - OPERATING INCOME,FR0000073272(WC01250),E,357000,445000,729000,666000,1059000,1124000,1176000,2634000,2717000,2284000,1714000,3186000,988000
SAFRAN - NET SALES%WORKING CAPITAL,FR0000073272(WC08141),E,-11.14,21.25,15.07,-35.33,9.62,39.38,-8.31,-5.13,-4.13,4.49,-7.17,-8.95,-19.85
SAGAX AB - OPERATING INCOME,SE0004635878(WC01250),SK,185400,247600,315800,362600,386600,446000,546000,705000,868000,1051000,1232000,1526000,1763000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
COMPAGNIE DE - OPERATING INCOME,FR0000125007(WC01250),E,3593000,2178000,3060000,3362000,2810000,2726000,2711000,2556000,2714000,2950000,3075000,3321000,2761000
COMPAGNIE DE - NET SALES%WORKING CAPITAL,FR0000125007(WC08141),E,18.31,12.8,12.58,13.32,10.19,8.36,9.8,8.03,9.63,10.06,10.74,9.14,6.05
SAIPEM SPA - OPERATING INCOME,IT0005252140(WC01250),E,1040000,1138000,1305000,1486000,1489000,146000,475000,-233000,223000,336000,383000,604000,14000
SAIPEM SPA - NET SALES%WORKING CAPITAL,IT0005252140(WC08141),E,-5.27,-6.78,-12.15,-9.73,58.39,-12.13,-13.23,-6.08,4.73,4,4.79,5.04,4.91
SALCEF GROUP - OPERATING INCOME,IT0005388266(WC01250),E,NA,NA,NA,NA,NA,NA,NA,7616,16421,39871,45935,53259,57568
SALCEF GROUP - NET SALES%WORKING CAPITAL,IT0005388266(WC08141),E,NA,NA,NA,NA,NA,NA,NA,2.52,4.13,3.82,3.76,1.77,2.5
SALMAR ASA - OPERATING INCOME,NO0010310956(WC01250),NK,335306,595317,978481,588843,341213,1264494,1881447,1418042,2431647,3166154,3460811,3069238,3038621
SALMAR ASA - NET SALES%WORKING CAPITAL,NO0010310956(WC08141),NK,2.05,2.25,2.05,3.2,2.49,1.57,2.29,2.25,2.5,4.2,3.25,2.88,4.06
SALVATORE FERR - OPERATING INCOME,IT0004712375(WC01250),E,47365,10023,70091,147117,181755,209450,237458,252492,249650,176915,142309,135278,-40369
SALVATORE FERR - NET SALES%WORKING CAPITAL,IT0004712375(WC08141),E,11.06,10.05,8.48,11.03,10.16,7.68,5.64,4.74,3.66,3.06,2.78,3.81,1.93
SALZGITTER AG - OPERATING INCOME,DE0006202005(WC01250),E,989800,-282600,60100,115700,-3200,-276000,61400,107200,-262000,-105600,146300,-180600,-531100
SALZGITTER AG - NET SALES%WORKING CAPITAL,DE0006202005(WC08141),E,3.28,2.39,2.42,2.92,3.26,3.54,3.74,3.39,3.27,3.27,3.66,3.73,3.71
SAMHALLSBYGGNADSB - OPERATING INCOME,SE0009554454(WC01250),SK,NA,NA,NA,-500,600,1200,-800,5900,2900,NA,NA,NA,2467000
SAMHALLSBYGGNADSB - NET SALES%WORKING CAPITAL,SE0009554454(WC08141),SK,NA,NA,NA,1.89,1.86,1.33,NA,0.31,0.39,NA,NA,NA,NA
SAMPO PLC - OPERATING INCOME,FI0009003305(WC01250),E,934000,911000,928000,769000,991000,1040000,1116000,1205000,1092000,1903000,1525000,983000,264000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SANDVIK AB - OPERATING INCOME,SE0000667891(WC01250),SK,12219000,-1054000,11151000,10698000,13298000,8781000,10118000,6960000,10435000,13910000,17590000,18924000,14131000
SANDVIK AB - NET SALES%WORKING CAPITAL,SE0000667891(WC08141),SK,3.7,3.44,3.96,4.06,2.89,4.39,3.23,4,3.49,2.74,2.61,2.9,2.4
SANLORENZO - OPERATING INCOME,IT0003549422(WC01250),E,NA,NA,NA,NA,NA,NA,NA,NA,20421,17378,22571,45705,44699
SANLORENZO - NET SALES%WORKING CAPITAL,IT0003549422(WC08141),E,NA,NA,NA,NA,NA,NA,NA,NA,10.39,5.7,6.64,8.78,6.39
SANOFI - OPERATING INCOME,FR0000120578(WC01250),E,4652000,5509000,5644000,5340000,6149000,5788000,6201000,6879000,7039000,6590000,5771000,6401000,7197000
SANOFI - NET SALES%WORKING CAPITAL,FR0000120578(WC08141),E,4.55,4.46,3.05,4.62,3.91,3.35,3.28,4.3,3.39,3.32,4.95,4.57,2.59
SANOMA- OYJ - OPERATING INCOME,FI0009007694(WC01250),E,232300,138900,29400,153200,179900,79200,62800,141700,238700,-345100,163600,93800,-31900
SANOMA- OYJ - NET SALES%WORKING CAPITAL,FI0009007694(WC08141),E,-4.44,-4.58,-4.45,-3.27,-3.84,-3.11,-3.08,-2.8,-1.83,-3.03,-2.2,-1.48,-2.65
SANTANDER BANK - OPERATING INCOME,PLBZ00000044(WC01250),PZ,1210314,1163291,1352729,1531326,1816893,2293055,2614492,2672589,3458051,3668592,3403282,3810670,2706866
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SAP SE - OPERATING INCOME,DE0007164600(WC01250),E,2819000,2760000,3557000,4140000,4047000,4530000,4762000,4872000,5843000,5645000,6299000,6240000,7180000
SAP SE - NET SALES%WORKING CAPITAL,DE0007164600(WC08141),E,-222.4,5.8,6.25,4.18,45.44,16.73,40.28,11.11,11.67,13.64,4.02,36.69,12.28
SARAS - OPERATING INCOME,IT0000433307(WC01250),E,-28208,65320,-68814,104720,1543,-145107,-487002,310570,411345,321151,190437,41965,-253004
SARAS - NET SALES%WORKING CAPITAL,IT0000433307(WC08141),E,26.55,23.36,19.32,31.17,30.32,41.14,-38.46,17,25.83,17.89,27.14,93.38,32.45
SARTORIUS - OPERATING INCOME,DE0007165607(WC01250),E,42731,47961,70939,99461,132093,115996,116805,197690,232220,249941,291020,353575,504243
SARTORIUS - NET SALES%WORKING CAPITAL,DE0007165607(WC08141),E,36.67,7.91,16.66,15.16,24.67,6.02,4.76,5.4,5.82,5.05,5.73,9.77,6.88
SARTORIUS STEDIM - OPERATING INCOME,FR0013154002(WC01250),E,29649,47140,57982,73103,88261,97903,115101,189328,232672,241255,281014,341788,498031
SARTORIUS STEDIM - NET SALES%WORKING CAPITAL,FR0013154002(WC08141),E,5.65,6.09,13.76,9.19,-117.69,5.65,14.67,11.32,7.14,7.7,7.11,6.98,6.21
SAS AB - OPERATING INCOME,SE0003366871(WC01250),SK,31000,-1318000,402000,859000,1140000,1845000,221000,1654000,1307000,2409000,2572000,1168000,-8024000
SAS AB - NET SALES%WORKING CAPITAL,SE0003366871(WC08141),SK,-144.55,-8.67,-18.34,-11.52,-6.72,-8.11,-12.67,-20.89,-11.37,-15.07,-24.2,-13.81,-3.26
SATS AS - OPERATING INCOME,NO0010863285(WC01250),NK,NA,NA,NA,NA,NA,NA,NA,124086,156603,329017,368816,513000,89000
SATS AS - NET SALES%WORKING CAPITAL,NO0010863285(WC08141),NK,NA,NA,NA,NA,NA,NA,NA,-4.9,-4.95,-8.39,-13.41,-3.21,-3.56
SBANKEN ASA - OPERATING INCOME,NO0010739402(WC01250),NK,NA,NA,NA,NA,218300,277500,515475,551770,1024773,826749,930535,923248,1008657
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SBM OFFSHORE NV - OPERATING INCOME,NL0000360618(WC01250),E,180141,201427,311287,408846,268569,340611,662673,-49866,563544,409083,516864,679039,658967
SBM OFFSHORE NV - NET SALES%WORKING CAPITAL,NL0000360618(WC08141),E,-8.57,-21.65,7.04,-10.45,8.71,3.58,2.38,0.78,10.59,3.43,4.23,5.25,2.93
SCANDI STANDARD - OPERATING INCOME,SE0005999760(WC01250),SK,NA,NA,NA,NA,NA,180000,306300,228400,218800,277800,356000,426000,471000
SCANDI STANDARD - NET SALES%WORKING CAPITAL,SE0005999760(WC08141),SK,NA,NA,NA,NA,NA,9.9,13.1,14.79,21.39,12.05,18.76,42.45,35.88
SCANDIC HOTELS - OPERATING INCOME,SE0007640156(WC01250),SK,NA,318800,220600,161800,341100,276800,529100,729000,975000,1031000,1226000,2070000,-1544000
SCANDIC HOTELS - NET SALES%WORKING CAPITAL,SE0007640156(WC08141),SK,NA,-25.02,-41.92,-48.27,97.28,28.35,-22.49,-13.78,-115.77,-10.46,-7.23,-4.17,-2.06
SCANDINAVIAN BIOGAS - OPERATING INCOME,SE0015242896(WC01250),SK,NA,NA,NA,NA,NA,NA,NA,-19593,-31446,-56342,-92214,-32320,-55766
SCANDINAVIAN BIOGAS - NET SALES%WORKING CAPITAL,SE0015242896(WC08141),SK,NA,NA,NA,NA,NA,NA,NA,-1.06,-10.54,NA,115.79,-1.88,1.32
SCANDINAVIAN TOBA - OPERATING INCOME,DK0060696300(WC01250),DK,NA,NA,NA,821100,898300,797900,964900,1092600,1155300,975400,1002900,1104700,1420800
SCANDINAVIAN TOBA - NET SALES%WORKING CAPITAL,DK0060696300(WC08141),DK,NA,NA,NA,1.62,1.74,1.82,2.02,1.83,2.08,2.22,2.3,2.03,3.38
SCANFIL PLC - OPERATING INCOME,FI4000029905(WC01250),E,NA,NA,NA,8600,7473,11244,15907,15805,7783,28580,36990,37953,33013
SCANFIL PLC - NET SALES%WORKING CAPITAL,FI4000029905(WC08141),E,NA,NA,NA,3.39,3.18,3.43,3.75,5.09,6.34,6.6,6.14,5.04,4.62
SCATEC ASA - OPERATING INCOME,NO0010715139(WC01250),NK,NA,NA,NA,56889,102634,-52408,204745,514349,513145,624670,583000,935000,1319000
SCATEC ASA - NET SALES%WORKING CAPITAL,NO0010715139(WC08141),NK,NA,NA,NA,NA,-182.61,0.24,0.55,0.61,1.04,0.41,0.44,1.04,0.5
SCHAEFFLER - OPERATING INCOME,DE000SHA0159(WC01250),E,NA,NA,NA,NA,1431000,1348000,1494000,1659000,1668000,1575000,1356000,1251000,1051000
SCHAEFFLER - NET SALES%WORKING CAPITAL,DE000SHA0159(WC08141),E,NA,NA,NA,NA,6.02,9.21,5.28,5.82,5.61,6.85,7.08,8,4.6
SCHALTBAU HOLDING AG - OPERATING INCOME,DE000A2NBTL2(WC01250),E,19858,16935,22036,26747,28209,34725,24404,33676,-17456,-28116,-13315,3615,22482
SCHALTBAU HOLDING AG - NET SALES%WORKING CAPITAL,DE000A2NBTL2(WC08141),E,15.56,15.88,6.93,6.64,4.74,5.04,3.94,3.61,21.66,5.23,35.42,6.44,4.6
SCHIBSTED ASA - OPERATING INCOME,NO0003028904(WC01250),NK,895000,899000,1575000,1641000,1515000,1041000,1474000,1489000,1600000,1960000,2528000,2653000,1296000
SCHIBSTED ASA - NET SALES%WORKING CAPITAL,NO0003028904(WC08141),NK,-7.38,223.6,-10.24,-10.64,-10.49,-18.58,-8.74,-25.84,-9.76,-16.99,-16.3,26.79,1.04
SCHNEIDER ELECTRIC - OPERATING INCOME,FR0000121972(WC01250),E,2802000,1943000,2806000,3021000,3291000,3159000,3134000,3364000,3288000,3483000,3681000,4115000,3718000
SCHNEIDER ELECTRIC - NET SALES%WORKING CAPITAL,FR0000121972(WC08141),E,9.42,4.43,4.51,5.52,5.24,4.93,11.29,7.3,7.98,7.22,8.1,6.91,5.44
SCHOELLER-BLECKMANN - OPERATING INCOME,AT0000946652(WC01250),E,72895,20138,47313,88149,116414,95724,99435,236,-58025,27444,66948,55338,28690
SCHOELLER-BLECKMANN - NET SALES%WORKING CAPITAL,AT0000946652(WC08141),E,2.92,1.71,1.77,1.97,2.37,1.84,1.87,1.03,0.7,1.59,1.56,1.73,1.09
SCHOUW & CO A/S - OPERATING INCOME,DK0010253921(WC01250),DK,365100,180100,356500,640100,757300,619500,694300,807400,965600,1048000,1008000,1124000,1362000
SCHOUW & CO A/S - NET SALES%WORKING CAPITAL,DK0010253921(WC08141),DK,8.99,31.41,16.27,24.1,14.65,4.71,4.81,4.64,4.72,6.8,6.69,7.01,8.38
SCOR SE - OPERATING INCOME,FR0010411983(WC01250),E,371000,358000,562000,307000,529000,521000,765000,1018000,846000,257000,677000,750000,553000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SCOUT24 SE - OPERATING INCOME,DE000A12DM80(WC01250),E,NA,NA,NA,NA,NA,NA,-17310,94571,138707,174889,188819,106463,151606
SCOUT24 SE - NET SALES%WORKING CAPITAL,DE000A12DM80(WC08141),E,NA,NA,NA,NA,NA,NA,2.66,12.79,-27.42,-10.92,25.49,0.66,0.22
SDIPTECH AB - OPERATING INCOME,SE0006758348(WC01250),SK,NA,NA,NA,-12279,NA,NA,4100,31700,97400,70200,129600,139000,285400
SDIPTECH AB - NET SALES%WORKING CAPITAL,SE0006758348(WC08141),SK,NA,NA,NA,NA,NA,NA,3.95,2.37,8.14,3.43,7.07,6.08,4.4
SEADRILL LTD - OPERATING INCOME,BMG7998G1069(WC01250),BD,648700,1301200,1597957,1752000,1791000,2037000,1879000,1598000,1049000,186000,-402000,-334000,-398000
SEADRILL LTD - NET SALES%WORKING CAPITAL,BMG7998G1069(WC08141),BD,-5.55,14.34,10.95,-5.21,-3.56,-5.33,-4.31,-8.27,-1.73,1.5,0.54,1.38,-0.19
SEB SA - OPERATING INCOME,FR0000121709(WC01250),E,303500,321900,387500,409400,367200,373300,333700,396600,446100,347300,651100,667900,557500
SEB SA - NET SALES%WORKING CAPITAL,FR0000121709(WC08141),E,12.95,6.19,5.35,6.27,4.43,4.27,4.44,4.03,11.52,5.97,6.34,6.42,5.71
SECHE ENVIRONNEMENT - OPERATING INCOME,FR0000039109(WC01250),E,60108,61234,62596,51143,21537,26226,4657,27955,16503,28037,31616,33741,43248
SECHE ENVIRONNEMENT - NET SALES%WORKING CAPITAL,FR0000039109(WC08141),E,-24.3,43.44,-71.34,-2.6,-67.47,-41.17,36.46,-204.12,-30.54,-45.59,67.56,61.29,30.71
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
SECURITAS AB - OPERATING INCOME,SE0000163594(WC01250),SK,3150200,3611000,3548200,3094600,2798400,3037400,3229600,3779200,4217100,4375900,4982800,5403000,4522000
SECURITAS AB - NET SALES%WORKING CAPITAL,SE0000163594(WC08141),SK,-37.13,104.25,-847.23,639.29,-2399.21,19.97,21.82,17.49,27.63,19.17,16.7,15.52,167.89
SEDANA - OPERATING INCOME,SE0015988373(WC01250),SK,NA,NA,NA,NA,NA,NA,NA,-2361,-1315,-5060,-9713,-19259,-24164
SEDANA - NET SALES%WORKING CAPITAL,SE0015988373(WC08141),SK,NA,NA,NA,NA,NA,NA,NA,5.08,21.75,0.47,0.36,0.15,0.38
SELVAAG BOLIG ASA - OPERATING INCOME,NO0010612450(WC01250),NK,NA,NA,49338,-93854,395354,256457,336789,396010,369328,557263,648684,802483,480281
SELVAAG BOLIG ASA - NET SALES%WORKING CAPITAL,NO0010612450(WC08141),NK,NA,NA,NA,NA,NA,0.57,0.77,0.82,0.76,0.85,0.88,0.96,1.02
SEMAPA-INVESTIMENTOS - OPERATING INCOME,PTSEM0AM0004(WC01250),E,137266,119266,248625,214140,219750,184515,190762,247759,238883,215145,250656,156753,80879
SEMAPA-INVESTIMENTOS - NET SALES%WORKING CAPITAL,PTSEM0AM0004(WC08141),E,3.86,-4.63,7.17,5.4,9.47,3.42,26.57,-24.87,14.83,7.14,27.05,412.53,1108.61
SEMCON AB - OPERATING INCOME,SE0000379497(WC01250),SK,219600,-70400,15000,141100,191700,125800,104800,12400,95300,98600,118700,139200,134900
SEMCON AB - NET SALES%WORKING CAPITAL,SE0000379497(WC08141),SK,8.27,23.16,21.31,15.74,10.96,16.45,16.22,24.43,7.22,6.24,7.51,6.99,5.3
SEMPERIT HOLDING AG - OPERATING INCOME,AT0000785555(WC01250),E,47441,61477,56199,66791,54001,79154,63101,39316,25797,-29292,6343,24933,163538
SEMPERIT HOLDING AG - NET SALES%WORKING CAPITAL,AT0000785555(WC08141),E,2.75,2.22,2.51,2.88,2.79,2.91,4.02,3.72,2,3.43,3.57,4.03,6.92
SENVION SA - OPERATING INCOME,LU1377527517(WC01250),E,NA,NA,NA,NA,NA,NA,NA,-80450,-56789,-33498,NA,NA,NA
SENVION SA - NET SALES%WORKING CAPITAL,LU1377527517(WC08141),E,NA,NA,NA,NA,NA,NA,NA,16.43,36,-101.67,NA,NA,NA
SES S.A. - OPERATING INCOME,LU0088087324(WC01250),E,644600,700800,810500,823000,790500,851200,882600,894600,820300,650900,558600,482800,432000
SES S.A. - NET SALES%WORKING CAPITAL,LU0088087324(WC08141),E,-2.9,-3.04,-1.36,-1.73,-1.42,-4.64,7.79,9.07,5.45,-4.09,17.68,14.82,7.78
SESA SPA - OPERATING INCOME,IT0004729759(WC01250),E,NA,NA,-4,-144,-741,28184,32979,35449,36394,33609,34190,41992,51886
SESA SPA - NET SALES%WORKING CAPITAL,IT0004729759(WC08141),E,NA,NA,0,0,0,8.38,7.79,7.18,6.63,5.96,5.34,6.19,5.95
SGL CARBON SE - OPERATING INCOME,DE0007235301(WC01250),E,277700,118700,108700,131900,75500,-38600,-34700,-6600,-20300,600,17500,25300,20400
SGL CARBON SE - NET SALES%WORKING CAPITAL,DE0007235301(WC08141),E,2.89,1.69,1.96,2.13,2.14,2.74,2.27,2.38,1.59,1.97,2.1,2.69,2.31
SHOP APOTHEKE - OPERATING INCOME,NL0012044747(WC01250),E,NA,NA,NA,NA,NA,NA,NA,-10135,-13843,-22212,-28926,-34181,-7331
SHOP APOTHEKE - NET SALES%WORKING CAPITAL,NL0012044747(WC08141),E,NA,NA,NA,NA,NA,NA,NA,11.42,2.37,5.27,6.5,4.64,5.39
SHURGARD SELF ST - OPERATING INCOME,LU1883301340(WC01250),E,NA,NA,NA,NA,NA,NA,NA,189985,253499,253062,212832,207580,399543
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SIEMENS AG - OPERATING INCOME,DE0007236101(WC01250),E,3076000,5944000,7438000,7808000,6778000,5089000,6106000,6456000,7692000,7819000,6609000,7065000,5000000
SIEMENS AG - NET SALES%WORKING CAPITAL,DE0007236101(WC08141),E,97.76,10.72,8.39,7.94,8.25,8.37,6.27,6.37,6.42,5.52,4.97,4.42,3.03
SIEMENS - OPERATING INCOME,DE000ENER6Y0(WC01250),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,1532000,776000,878000,-544000
SIEMENS - NET SALES%WORKING CAPITAL,DE000ENER6Y0(WC08141),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.08,10.83,20.14,31.02
SIEMENS GAMESA RE - OPERATING INCOME,ES0143416115(WC01250),E,203175,134419,90777,124926,-223659,61067,121970,227340,402535,-4,192522,241904,-861078
SIEMENS GAMESA RE - NET SALES%WORKING CAPITAL,ES0143416115(WC08141),E,3.19,3.03,2.36,1.9,2.42,4.89,3.43,4.31,4.91,121.03,37.16,-148.9,-6.75
SIEMENS HEALTHI - OPERATING INCOME,DE000SHL1006(WC01250),E,NA,NA,NA,NA,NA,NA,NA,1884000,2098000,2268000,1913000,2231000,1935000
SIEMENS HEALTHI - NET SALES%WORKING CAPITAL,DE000SHL1006(WC08141),E,NA,NA,NA,NA,NA,NA,NA,-2.12,-9.8,-6.37,7.08,6.68,4.85
SIF HOLDING NV - OPERATING INCOME,NL0011660485(WC01250),E,NA,NA,NA,NA,26961,36469,38274,48082,56732,43953,-1794,8364,11408
SIF HOLDING NV - NET SALES%WORKING CAPITAL,NL0011660485(WC08141),E,NA,NA,NA,NA,5.47,8.06,5.68,9.5,-334.71,-163.43,-8.68,-25.62,-18.51
SIGNIFY NV - OPERATING INCOME,NL0011821392(WC01250),E,NA,NA,NA,NA,NA,152000,-59000,300000,518000,540000,528000,543000,471000
SIGNIFY NV - NET SALES%WORKING CAPITAL,NL0011821392(WC08141),E,NA,NA,NA,NA,NA,11.94,8.87,12.57,5.46,6.03,6.36,6.13,5.86
SILTRONIC AG - OPERATING INCOME,DE000WAF3001(WC01250),E,NA,NA,NA,NA,-56800,-21500,-53800,45500,50600,238000,492600,328100,197500
SILTRONIC AG - NET SALES%WORKING CAPITAL,DE000WAF3001(WC08141),E,NA,NA,NA,NA,2.25,1.45,5.88,2.96,2.66,2.13,1.85,2.05,2
SIMCORP AS - OPERATING INCOME,DK0060495240(WC01250),DK,284620,294887,261295,343602,347763,404097,425505,526232,505376,659673,761251,950304,920080
SIMCORP AS - NET SALES%WORKING CAPITAL,DK0060495240(WC08141),DK,4.09,3.06,3.02,2.79,2.82,3.79,4.47,3.97,5.64,4.44,2.76,3.09,2.27
SINCH AB - OPERATING INCOME,SE0016101844(WC01250),SK,NA,NA,NA,NA,NA,NA,62442,59064,47769,65364,187856,386760,317358
SINCH AB - NET SALES%WORKING CAPITAL,SE0016101844(WC08141),SK,NA,NA,NA,NA,NA,NA,5.05,13.56,-148.09,24.37,29.66,8.01,2.45
SIVERS - OPERATING INCOME,SE0003917798(WC01250),SK,NA,NA,NA,NA,-5940,-12210,-15652,-18743,-30547,-43394,-86507,-82072,-94809
SIVERS - NET SALES%WORKING CAPITAL,SE0003917798(WC08141),SK,NA,NA,NA,NA,4.18,2.39,NA,0.33,0.75,0.76,1.7,-12.89,0.38
SIXT SE - OPERATING INCOME,DE0007231326(WC01250),E,94037,30399,112542,136622,116995,123737,134521,102480,301888,287785,319919,300496,-120750
SIXT SE - NET SALES%WORKING CAPITAL,DE0007231326(WC08141),E,NA,NA,NA,NA,NA,2.4,2.09,2.69,1.99,1.81,1.29,1.34,0.57
SKANDINAVISKA ENSK - OPERATING INCOME,SE0000148884(WC01250),SK,12951000,6580000,12204000,15796000,15056000,18220000,21977000,21530000,20557000,22979000,22709000,24829000,20964000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SKANSKA AB - OPERATING INCOME,SE0000113250(WC01250),SK,1396000,3518200,2867000,-2483000,3053000,4862000,4740000,5020000,5094000,3762000,7407000,9269000,8605000
SKANSKA AB - NET SALES%WORKING CAPITAL,SE0000113250(WC08141),SK,15.42,12.94,13.24,16.66,12.52,10.07,8.89,10.05,8.26,8.7,8.98,6.59,4.48
AB SKF - OPERATING INCOME,SE0000108227(WC01250),SK,7503000,4116000,8839000,8910000,7130000,3652000,7937000,8418000,7639000,9210000,10301000,9920000,8756000
AB SKF - NET SALES%WORKING CAPITAL,SE0000108227(WC08141),SK,3.19,3.62,4.04,3.29,3.08,3.56,3.41,3.33,2.83,3.49,3.25,3.48,2.96
SKISTAR AB - OPERATING INCOME,SE0012141687(WC01250),SK,258485,363076,325226,221799,176185,203441,172117,359217,381292,470369,589935,584808,346832
SKISTAR AB - NET SALES%WORKING CAPITAL,SE0012141687(WC08141),SK,-107.92,-37.48,-99.1,-11.81,-2.41,-2.53,-2.89,-1.12,-3.16,-2.53,-7.97,-31.2,-4.53
SLM SOLUTION - OPERATING INCOME,DE000A111338(WC01250),E,NA,NA,NA,NA,NA,21575,-8765,2053,-4258,-6807,-17586,-35854,-27113
SLM SOLUTION - NET SALES%WORKING CAPITAL,DE000A111338(WC08141),E,NA,NA,NA,NA,NA,2.19,0.42,0.92,1.3,0.72,0.86,0.9,1.61
SMA SOLAR TECH - OPERATING INCOME,DE000A0DJ6J9(WC01250),E,160262,225653,512383,236714,94501,-100488,-185786,7379,51639,22175,-102761,-52519,-37724
SMA SOLAR TECH - NET SALES%WORKING CAPITAL,DE000A0DJ6J9(WC08141),E,2.88,2.85,3.37,3.17,2.59,2.06,2.31,2.65,2.1,1.65,1.97,2.42,2.69
SMART EYE AB (PUBL) - OPERATING INCOME,SE0009268279(WC01250),SK,NA,NA,NA,NA,NA,-9504,2638,-2584,-11975,-43147,-58358,-107588,-86388
SMART EYE AB (PUBL) - NET SALES%WORKING CAPITAL,SE0009268279(WC08141),SK,NA,NA,NA,NA,NA,5.04,-12.52,-6.92,0.55,4.13,0.57,0.36,0.3
SMCP SA - OPERATING INCOME,FR0013214145(WC01250),E,NA,NA,NA,NA,NA,NA,43045,56679,77695,41085,116825,117931,-14500
SMCP SA - NET SALES%WORKING CAPITAL,FR0013214145(WC08141),E,NA,NA,NA,NA,NA,NA,-329.92,27.58,10.54,-21.26,-115.01,12.23,7.23
SMURFIT KAPPA GROUP - OPERATING INCOME,IE00B1RR8406(WC01250),E,536701,321000,496000,629000,580000,677000,769000,778000,830000,820000,1105000,1062000,922000
SMURFIT KAPPA GROUP - NET SALES%WORKING CAPITAL,IE00B1RR8406(WC08141),E,7.57,7.22,7.48,6.62,7.48,9.09,10.68,12.18,10.16,19.46,10.74,19.46,8.3
SNAM SPA - OPERATING INCOME,IT0003153415(WC01250),E,1021000,1244000,1851000,1910000,2103000,2047000,1999000,1985000,1349000,1366000,1429000,1525000,1397000
SNAM SPA - NET SALES%WORKING CAPITAL,IT0003153415(WC08141),E,-1.91,-1.02,-1.06,-0.82,40.64,-2.37,-2.8,-1.73,-1.19,-1.54,-1.21,-1.59,-1.01
STE. GENL. DE FRANCE - OPERATING INCOME,FR0000130809(WC01250),E,3683000,116000,5730000,4286000,4356000,2380000,4578000,5681000,6390000,4767000,6230000,5588000,2093000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SODEXO - OPERATING INCOME,FR0000121220(WC01250),E,670000,741000,759000,845000,986000,941000,889000,1124000,1067000,1144000,1080000,1127000,515000
SODEXO - NET SALES%WORKING CAPITAL,FR0000121220(WC08141),E,-10.99,-64.11,-58.9,-45.72,-45.82,-20.42,90.53,6605,-81.96,530.72,-71.35,-93.42,-158.37
SOFINA SA - OPERATING INCOME,BE0003717312(WC01250),E,91074,180517,155372,123913,143655,161432,283265,307386,257211,482063,864428,1197804,1380398
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SOFTWARE AG - OPERATING INCOME,DE000A2GS401(WC01250),E,164488,209555,266477,259161,227357,195353,168327,201459,205377,230480,232645,223840,147247
