Name,Code,25/05/2008,25/05/2009,25/05/2010,25/05/2011,25/05/2012,25/05/2013,25/05/2014,25/05/2015,25/05/2016,25/05/2017,25/05/2018,25/05/2019,25/05/2020
ZARDOYA OTIS - COST OF GOODS SOLD (EXCL DEP),ES0184933812(WC01051),565079,509852,555030,531317,514877,466736,461922,463562,487228,522283,536603,553852,534686
KESKO B - COST OF GOODS SOLD (EXCL DEP),FI0009000202(WC01051),8862700,7831500,8067300,8733700,8363100,8033800,7832300,7540400,8686300,9147300,8983900,9190600,9155200
STOCKMANN B - COST OF GOODS SOLD (EXCL DEP),FI0009000251(WC01051),1322200,1208100,1274908,1418400,1474200,1046800,984500,692100,608800,467100,438700,419400,346800
TIETOEVRY - COST OF GOODS SOLD (EXCL DEP),FI0009000277(WC01051),1240400,1146200,218600,266700,1323900,268600,207800,230200,232800,235000,247900,298100,718400
FISKARS 'A' - COST OF GOODS SOLD (EXCL DEP),FI0009000400(WC01051),414800,408200,438700,457800,453500,446100,428500,653600,664600,634900,598200,565900,600400
HUHTAMAKI - COST OF GOODS SOLD (EXCL DEP),FI0009000459(WC01051),1865400,1619600,1564500,1657100,1865900,1883900,1794800,2147700,2232900,2351900,2462000,2670300,2540400
METSA BOARD B - COST OF GOODS SOLD (EXCL DEP),FI0009000665(WC01051),2588000,2271000,2295000,2226100,1521600,1195200,1648200,1125500,1359500,1397700,1319800,1289200,1165200
NOKIA - COST OF GOODS SOLD (EXCL DEP),FI0009000681(WC01051),32638000,27303000,29381000,27113000,21596000,7645000,7033000,6958000,13564000,12417000,12662000,13329000,12527000
UPONOR - COST OF GOODS SOLD (EXCL DEP),FI0009002158(WC01051),585800,441500,442000,493400,482300,563100,658000,655400,696900,747800,765500,686900,671900
OUTOKUMPU 'A' - COST OF GOODS SOLD (EXCL DEP),FI0009002422(WC01051),5000000,2575000,3841000,4671000,4167000,6500000,6409000,5985000,5084000,5419000,6204000,5891000,5171000
FINNAIR - COST OF GOODS SOLD (EXCL DEP),FI0009003230(WC01051),1536800,1286300,819400,1439700,1665700,1625900,1576300,1521100,1527200,1551600,1731100,1826700,707700
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
WARTSILA - COST OF GOODS SOLD (EXCL DEP),FI0009003727(WC01051),3421000,3854000,3266000,3039000,3451000,2279000,2575000,2515000,2394000,2460000,2584000,2719000,2710000
KEMIRA - COST OF GOODS SOLD (EXCL DEP),FI0009004824(WC01051),2569200,2176000,1876600,1519400,1600700,1593400,1687400,1859800,1851100,1961100,2048400,2072700,1819200
VIKING LINE - COST OF GOODS SOLD (EXCL DEP),FI0009005250(WC01051),237710,246410,255215,263000,149600,212900,205500,201800,191200,196800,186600,180100,83600
NOKIAN RENKAAT - COST OF GOODS SOLD (EXCL DEP),FI0009005318(WC01051),526900,432400,551400,743000,835500,745300,699300,671000,659000,766200,794200,836500,826700
KONECRANES - COST OF GOODS SOLD (EXCL DEP),FI0009005870(WC01051),1547400,1276200,1126600,1447600,1968068,1918023,1826278,1631400,1665300,2887500,2829400,3032200,2439000
STORA ENSO R - COST OF GOODS SOLD (EXCL DEP),FI0009005961(WC01051),8280200,7014400,7762700,8360700,8329900,9152000,8563000,8273000,6744000,6885000,6964000,6970000,5933000
UP - COST OF GOODS SOLD (EXCL DEP),FI0009005987(WC01051),7244000,5876000,6662000,7784000,8215000,8116000,7796000,7818000,7482000,7666000,7854000,7641000,6542000
HKSCAN A - COST OF GOODS SOLD (EXCL DEP),FI0009006308(WC01051),1958600,1775200,1441000,2109700,1840000,1792100,1409400,1344800,1305700,1271300,1211200,1222800,1215500
ATRIA 'A' - COST OF GOODS SOLD (EXCL DEP),FI0009006548(WC01051),1080944,1091547,1105241,1118322,1129126,1192697,1208302,1145787,1148465,1227026,1250271,1246981,1293596
FORTUM - COST OF GOODS SOLD (EXCL DEP),FI0009007132(WC01051),2770000,2518000,3353000,3095000,2548000,2533000,1939000,1515000,1830000,2301000,2795000,2721000,44298000
BITTIUM - COST OF GOODS SOLD (EXCL DEP),FI0009007264(WC01051),100845,105515,116026,113736,95113,109298,123880,36415,41070,33704,36124,42129,46675
RAPALA VMC - COST OF GOODS SOLD (EXCL DEP),FI0009007355(WC01051),159700,160200,183400,191400,140700,133900,128200,130600,128900,116800,121600,124800,125200
SANOMA - COST OF GOODS SOLD (EXCL DEP),FI0009007694(WC01051),2063700,1934000,1207400,1800400,816300,745900,609100,636600,501100,441300,465800,281300,357200
ELISA - COST OF GOODS SOLD (EXCL DEP),FI0009007884(WC01051),790400,754600,798700,861500,890200,887700,851900,873700,899600,997800,1017000,1011800,1036900
ASPO - COST OF GOODS SOLD (EXCL DEP),FI0009008072(WC01051),282619,262517,312265,377244,410987,404046,397087,365301,382119,419850,432794,434186,359796
SUOMINEN - COST OF GOODS SOLD (EXCL DEP),FI0009010862(WC01051),191182,149115,156222,196294,417262,373766,338834,370566,348765,367235,381272,355262,371178
NESTE - COST OF GOODS SOLD (EXCL DEP),FI0009013296(WC01051),13507000,8431000,10844000,14236000,16186000,15424000,13929000,9501000,9514000,10842000,12528000,12187000,8916000
KONE 'B' - COST OF GOODS SOLD (EXCL DEP),FI0009013403(WC01051),3441600,3722200,3833600,4040300,5319000,5860000,6128200,7200800,7267400,7463200,7697800,8351000,8295900
CARGOTEC 'B' - COST OF GOODS SOLD (EXCL DEP),FI0009013429(WC01051),2706900,2123300,2019500,2449400,2663000,2560000,2683000,2905700,2637400,2390800,2452800,2745600,2473100
ORIOLA B - COST OF GOODS SOLD (EXCL DEP),FI0009014351(WC01051),1370000,1462900,1656600,1830100,2117800,2199400,1283900,1298400,1291600,1173700,1203500,1364500,1438700
ORION B - COST OF GOODS SOLD (EXCL DEP),FI0009014377(WC01051),216000,251000,270800,284200,335000,377900,384500,383400,399800,417100,365500,392300,401000
METSO OUTOTEC - COST OF GOODS SOLD (EXCL DEP),FI0009014575(WC01051),952500,684000,708100,1049000,1642600,1502800,1097700,856500,807900,856700,1066900,835900,2331000
YIT - COST OF GOODS SOLD (EXCL DEP),FI0009800643(WC01051),3202590,2817307,3063340,3678700,3861900,1439500,1465300,1396500,1420000,1664700,3201300,2956100,2617000
VAISALA A - COST OF GOODS SOLD (EXCL DEP),FI0009900682(WC01051),103000,115500,116300,136400,142900,134000,141800,150700,149800,154800,159900,174700,159700
TIKKURILA - COST OF GOODS SOLD (EXCL DEP),FI4000008719(WC01051),437384,358420,400418,445765,340361,323242,307172,301386,292753,318892,324187,311328,315062
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CAVERION - COST OF GOODS SOLD (EXCL DEP),FI4000062781(WC01051),NA,NA,1105100,1438900,1367500,1199500,1138400,1171800,1182100,1125400,1071000,947400,953500
VALMET - COST OF GOODS SOLD (EXCL DEP),FI4000074984(WC01051),NA,NA,1872000,2044000,2361000,2090000,1964000,2244000,2216000,2415000,2525000,2641000,2798000
ENENTO GROUP - COST OF GOODS SOLD (EXCL DEP),FI4000123195(WC01051),NA,NA,NA,NA,3764,4396,5229,6287,7904,10712,16700,22276,22709
TOKMANNI GROUP CORP. - COST OF GOODS SOLD (EXCL DEP),FI4000197934(WC01051),NA,NA,NA,NA,NA,474592,485687,497764,507400,529400,575100,619079,702241
TERVEYSTALO - COST OF GOODS SOLD (EXCL DEP),FI4000252127(WC01051),NA,NA,NA,NA,NA,NA,NA,NA,22200,27800,28600,32300,34000
ANORA GROUP - COST OF GOODS SOLD (EXCL DEP),FI4000292438(WC01051),NA,NA,NA,NA,293200,307900,286100,217200,197000,208400,213700,219100,198800
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
KOJAMO - COST OF GOODS SOLD (EXCL DEP),FI4000312251(WC01051),NA,NA,NA,NA,NA,NA,147100,143500,129400,121000,124800,128000,126300
CITYCON - COST OF GOODS SOLD (EXCL DEP),FI4000369947(WC01051),66400,72300,69100,73700,77200,79700,74800,94900,106800,108400,101300,91800,90700
NELES - COST OF GOODS SOLD (EXCL DEP),FI4000440664(WC01051),4653000,3726000,4016400,4882000,5608000,2659000,2533000,2017000,1814000,1940000,2222000,417000,369000
BAKKAFROST - COST OF GOODS SOLD (EXCL DEP),FO0000000179(WC01051),61411,324344,345220,599163,966639,982442,809263,772351,858960,1025277,874949,1385326,1956944
AIR FRANC - COST OF GOODS SOLD (EXCL DEP),FR0000031122(WC01051),19045000,20591000,19056000,14186631,22259000,14976000,14921000,15812000,14489000,14437000,13286000,13760000,7051000
VIRBAC - COST OF GOODS SOLD (EXCL DEP),FR0000031577(WC01051),361024,376378,457865,496102,546212,586719,617865,758535,751967,746248,729017,759234,745251
VICAT - COST OF GOODS SOLD (EXCL DEP),FR0000031775(WC01051),1509405,1384581,1505142,1744149,1819172,1847872,1953151,1987025,1964984,2080583,2132487,2189817,2209120
LATECOERE - COST OF GOODS SOLD (EXCL DEP),FR0000032278(WC01051),609815,414106,373685,495214,578520,697578,592431,633138,590510,610165,570423,669729,416472
GUERBET - COST OF GOODS SOLD (EXCL DEP),FR0000032526(WC01051),225608,250723,274667,282892,197454,186451,185408,211790,368665,391013,411667,402619,371812
ICADE REIT - COST OF GOODS SOLD (EXCL DEP),FR0000035081(WC01051),1220400,1152500,1095900,1112800,1089100,894700,1338800,817900,838300,982100,1025300,808200,709400
MANITOU - COST OF GOODS SOLD (EXCL DEP),FR0000038606(WC01051),1128916,697381,793997,932105,1057559,979938,1027244,1050495,1085425,1298874,1533873,1700899,1283236
SECHE ENVIRONNEMENT - COST OF GOODS SOLD (EXCL DEP),FR0000039109(WC01051),262140,243344,275095,304381,206561,344678,330983,328562,342238,409436,406116,489241,462054
BOLLORE - COST OF GOODS SOLD (EXCL DEP),FR0000039299(WC01051),7047361,5665735,6567963,7986645,9373089,9872142,9899939,9600100,8948300,16317300,20490000,21748900,21087500
MERSEN (EX LCL) - COST OF GOODS SOLD (EXCL DEP),FR0000039620(WC01051),420700,381100,473500,528000,526800,464500,472400,500600,494200,515000,555800,598900,542700
NEXANS - COST OF GOODS SOLD (EXCL DEP),FR0000044448(WC01051),5882000,4153000,5198000,5997000,6186000,5672000,5518000,5319000,4869000,5372000,5591000,5787000,5169000
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LISI - COST OF GOODS SOLD (EXCL DEP),FR0000050353(WC01051),682640,587960,671559,790879,910377,955320,1099301,1232295,1320096,1376815,1412116,1436946,1051693
SOPRA STERIA GROUP - COST OF GOODS SOLD (EXCL DEP),FR0000050809(WC01051),945119,925007,977976,906483,1080290,1221178,2045683,3286400,3383700,3464300,3721700,3901100,3756100
MAUREL ET PROM - COST OF GOODS SOLD (EXCL DEP),FR0000051070(WC01051),143414,103537,142992,77788,107537,119638,134577,104775,144739,133256,1752,137981,202108
ATOS - COST OF GOODS SOLD (EXCL DEP),FR0000051732(WC01051),4405200,3843800,3751300,5152700,1795100,1667500,1870900,2431100,2917100,3374600,2910000,2901000,3078000
TELEPERFORMANCE - COST OF GOODS SOLD (EXCL DEP),FR0000051807(WC01051),1544945,1605165,1793276,1854678,1833691,1896000,2095000,2616000,2719000,3054000,3277000,3714000,4085000
HERMES INTL. - COST OF GOODS SOLD (EXCL DEP),FR0000052292(WC01051),624500,701700,815000,886400,1095000,1150200,1338100,1611400,1648400,1626200,1757500,2086200,1969000
VILMORIN & CIE - COST OF GOODS SOLD (EXCL DEP),FR0000052516(WC01051),397500,450600,551700,630400,723300,799300,804400,631600,654900,680500,642800,664600,654100
AKWEL - COST OF GOODS SOLD (EXCL DEP),FR0000053027(WC01051),394045,316594,360523,480739,607047,580688,612831,735020,806564,872322,930507,964078,754428
M - COST OF GOODS SOLD (EXCL DEP),FR0000053225(WC01051),1020700,1003300,1070600,1043000,1003800,895500,891400,883900,925600,979300,981200,998600,876500
COMPAGNIE DES ALPES - COST OF GOODS SOLD (EXCL DEP),FR0000053324(WC01051),346505,348746,365607,427331,454006,327714,334891,325681,331803,326731,372989,392373,322906
DERICHEBOURG - COST OF GOODS SOLD (EXCL DEP),FR0000053381(WC01051),4017300,2308000,2842500,3411300,3270400,2462000,2412700,2192500,1988200,2481100,2675400,2478800,2233000
UBISOFT ENTERTAINMENT - COST OF GOODS SOLD (EXCL DEP),FR0000054470(WC01051),276585,183289,357959,365072,342992,342655,271540,317888,304608,270702,296593,328943,252749
TF1 (TV.FSE.1) - COST OF GOODS SOLD (EXCL DEP),FR0000054900(WC01051),2096400,1940400,2084100,2001100,2102200,1679800,1796100,1671800,1479300,1517700,1623100,1710500,1532100
ALBIOMA - COST OF GOODS SOLD (EXCL DEP),FR0000060402(WC01051),147298,101299,140995,172221,140780,122386,110173,112282,105055,133364,140014,159565,141844
RALLYE - COST OF GOODS SOLD (EXCL DEP),FR0000060618(WC01051),26668000,24910000,27183000,31860000,38586000,44792000,45144000,43664000,34326000,35853000,34826000,31431000,28730000
BOIRON - COST OF GOODS SOLD (EXCL DEP),FR0000061129(WC01051),81123,96214,90800,94337,105786,100444,95513,95995,102188,104089,107791,100382,94519
AUBAY - COST OF GOODS SOLD (EXCL DEP),FR0000063737(WC01051),146283,136140,150656,168658,173985,192294,219302,244066,290713,316579,355073,366208,375831
BONDUELLE - COST OF GOODS SOLD (EXCL DEP),FR0000063935(WC01051),1331185,1341413,1385080,1569879,1614142,1722590,1742084,1791844,1779941,2088924,2572094,2574330,2623403
COVIVIO - COST OF GOODS SOLD (EXCL DEP),FR0000064578(WC01051),184651,165436,38602,35438,49249,67661,76360,75832,78263,81496,72477,242189,150620
PEUGEOT INVEST - COST OF GOODS SOLD (EXCL DEP),FR0000064784(WC01051),746,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
GL EVENTS - COST OF GOODS SOLD (EXCL DEP),FR0000066672(WC01051),518053,499876,634990,691277,723420,704195,797373,804998,798070,795964,871385,921404,437752
HAULOTTE GROUP - COST OF GOODS SOLD (EXCL DEP),FR0000066755(WC01051),317725,167946,202176,218537,248451,239849,291961,320135,332012,365801,410395,451675,320883
ALTEN - COST OF GOODS SOLD (EXCL DEP),FR0000071946(WC01051),736936,771048,811503,943201,975493,985877,1112715,1244023,1416873,1647194,1963951,2233182,2054895
SAFRAN - COST OF GOODS SOLD (EXCL DEP),FR0000073272(WC01051),8595000,9250000,9513000,10146000,10686000,11600000,11650000,13169000,11978000,12339000,16546000,18642000,13200000
IPSOS - COST OF GOODS SOLD (EXCL DEP),FR0000073298(WC01051),363370,340196,401766,473290,618187,601021,576272,613110,601060,603545,582801,644547,584079
ASSYSTEM - COST OF GOODS SOLD (EXCL DEP),FR0000074148(WC01051),563400,530300,540000,641100,636100,649600,657800,668000,698000,284700,333600,363800,348600
JCDECAUX - COST OF GOODS SOLD (EXCL DEP),FR0000077919(WC01051),1308700,1214300,1432100,1500800,1581100,1519600,1563800,1770800,1897000,1969200,2065700,1193600,639100
L AIR LQE.SC.ANYME. POUR - COST OF GOODS SOLD (EXCL DEP),FR0000120073(WC01051),7499700,8971500,10007800,10780700,8577500,8550300,8473700,9042300,10150200,11675100,12227200,12364800,11264500
CARREFOUR - COST OF GOODS SOLD (EXCL DEP),FR0000120172(WC01051),68709400,68098000,71640000,64912000,61473000,59730000,59169000,60731000,60711000,62675000,60844000,58054000,56453000
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
TOTALENERGIES - COST OF GOODS SOLD (EXCL DEP),FR0000120271(WC01051),130707000,89458000,111347000,133615000,148277000,119395000,107009870,86392911,75822096,91310608,107651225,103869760,65713694
L'OREAL - COST OF GOODS SOLD (EXCL DEP),FR0000120321(WC01051),4534000,4256800,4844200,5094100,5747000,5701700,5628000,6314400,6264400,6188900,6236200,6392500,5850600
ACCOR - COST OF GOODS SOLD (EXCL DEP),FR0000120404(WC01051),806000,752000,399000,391000,341000,405000,348000,320000,62000,67000,97000,85000,47000
BOUYGUES - COST OF GOODS SOLD (EXCL DEP),FR0000120503(WC01051),28737000,27316000,27487000,29031000,30236000,30100000,30311000,29355000,28579000,29611000,32291000,33950000,30997000
QUADIENT - COST OF GOODS SOLD (EXCL DEP),FR0000120560(WC01051),144500,153900,132200,151600,169200,163800,180700,183700,212000,201300,185600,181600,189600
SANOFI - COST OF GOODS SOLD (EXCL DEP),FR0000120578(WC01051),6485000,6940000,7589000,9627000,9890000,8407000,9886000,9175000,9514000,10442000,9420000,10525000,10670000
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
DANONE - COST OF GOODS SOLD (EXCL DEP),FR0000120644(WC01051),6646000,6199000,7362000,8898000,9745000,10267000,10100000,10440000,9990000,11629000,11866000,11639000,11171000
ESSO - COST OF GOODS SOLD (EXCL DEP),FR0000120669(WC01051),12124600,8100900,10467400,13963300,17231200,16245100,15856600,12269300,10708600,12654400,14788000,14557200,10705000
PERNO - COST OF GOODS SOLD (EXCL DEP),FR0000120693(WC01051),2657000,2654000,2591000,2831000,2987000,2965000,2594000,3048000,3092000,3188000,3166000,3305000,2921000
IMERYS - COST OF GOODS SOLD (EXCL DEP),FR0000120859(WC01051),2304800,2288100,2663700,2930500,3173000,2998500,2953400,3291300,3310300,3668100,3765700,3558100,3136100
BIC - COST OF GOODS SOLD (EXCL DEP),FR0000120966(WC01051),652651,745746,863278,830718,861813,883450,927367,1037985,853362,884467,826538,836573,730348
LVMH - COST OF GOODS SOLD (EXCL DEP),FR0000121014(WC01051),5410000,5493000,6432000,7242000,8898000,8601000,9470000,10990000,11417000,12956000,13665000,13641000,11112000
EURAZEO - COST OF GOODS SOLD (EXCL DEP),FR0000121121(WC01051),1338493,1248360,1337474,2397106,2507373,1472664,1100163,677270,877472,1528756,1970881,1932879,1377740
FAURECIA - COST OF GOODS SOLD (EXCL DEP),FR0000121147(WC01051),10825000,8343500,12107700,14475000,15695500,16270100,16887100,16624800,16369000,17607000,14378200,14144200,11873900
WENDEL - COST OF GOODS SOLD (EXCL DEP),FR0000121204(WC01051),4142300,3927100,4476600,4857300,5323600,5141600,4902500,6606700,7104800,7091600,7177200,7065000,6074500
SODEXO - COST OF GOODS SOLD (EXCL DEP),FR0000121220(WC01051),11285000,12139000,12607000,13285000,15043000,15239000,15013000,16387000,16828000,17228000,17054000,18475000,16206000
CMPG.DES ETS.MICH. - COST OF GOODS SOLD (EXCL DEP),FR0000121261(WC01051),11097000,9588000,11448000,13877000,13758000,12790000,12188000,12914000,12418000,13470000,13568000,15299000,13001000
THALES - COST OF GOODS SOLD (EXCL DEP),FR0000121329(WC01051),9596800,10297000,10665700,9722600,10498600,10485400,9445900,10306800,10890000,11560100,11385300,12764800,11875700
KERING - COST OF GOODS SOLD (EXCL DEP),FR0000121485(WC01051),13769000,10867600,9057200,7525800,4986900,4853700,4951600,5858100,6113100,7258200,5044400,5150500,4224500
ESSILORLUXOTTICA - COST OF GOODS SOLD (EXCL DEP),FR0000121667(WC01051),1176220,1291933,1552295,1687393,1975649,1974000,1942000,2304000,2495000,2595000,3203000,4424000,3798000
SEB - COST OF GOODS SOLD (EXCL DEP),FR0000121709(WC01051),1775800,1678800,2047300,2294400,2369200,2431300,2516200,2828000,2897600,3721200,3953300,4257400,4009900
KLEPIERRE REIT - COST OF GOODS SOLD (EXCL DEP),FR0000121964(WC01051),148537,202400,102397,107104,108330,116424,87792,140400,119800,130500,133200,391900,458100
SCHNEIDER ELECTRIC - COST OF GOODS SOLD (EXCL DEP),FR0000121972(WC01051),10508000,9086000,11298000,13354000,14441000,13921000,14742000,15942000,14382000,14345000,14756000,15421000,14068000
VEOLIA ENVIRON - COST OF GOODS SOLD (EXCL DEP),FR0000124141(WC01051),28380000,26989600,26890300,22536100,22923600,17452900,18732700,19129700,18379500,19016900,19822400,20486600,19752400
PLASTIC OMNIUM - COST OF GOODS SOLD (EXCL DEP),FR0000124570(WC01051),2265775,1982445,2644829,3481765,4006241,4224949,3566858,4050240,4657332,5410077,5887442,7057867,6028714
SAINT GOBAIN - COST OF GOODS SOLD (EXCL DEP),FR0000125007(WC01051),31309000,27290000,28391000,30180000,31125000,30571000,29303000,28486000,27926000,29214000,29970000,29816000,26687000
CAPGEMINI - COST OF GOODS SOLD (EXCL DEP),FR0000125338(WC01051),6265000,6202000,6454000,7237000,7656000,7430000,7776000,8619000,8952000,9172000,9400000,9802000,11176000
VINCI - COST OF GOODS SOLD (EXCL DEP),FR0000125486(WC01051),20570000,19361600,21112800,23904100,32870800,34243000,32377000,32428000,31606000,33379000,36388000,39081000,36608000
CASINO GUICHAR - COST OF GOODS SOLD (EXCL DEP),FR0000125585(WC01051),25983000,19799000,21719000,25366000,30811000,36058000,36286000,34962000,27253000,28670000,27805000,26349000,24188000
VIVENDI - COST OF GOODS SOLD (EXCL DEP),FR0000127771(WC01051),9343000,9241000,10388000,10228000,11682000,7882000,5470000,5842000,6297000,6751000,7167000,8041000,7995000
LAGARDERE GROUPE - COST OF GOODS SOLD (EXCL DEP),FR0000130213(WC01051),7829000,7550000,7606000,7407000,5022000,4927000,4759000,4600000,4493000,4139000,4225000,4296000,2680000
REMY COINTREAU - COST OF GOODS SOLD (EXCL DEP),FR0000130395(WC01051),375700,302300,337400,341900,392200,613100,565200,514500,366100,343800,344700,384700,314500
CHRISTIAN DIOR - COST OF GOODS SOLD (EXCL DEP),FR0000130403(WC01051),5570000,5722000,6599000,7399000,8412000,8556000,9315000,10742000,14282000,13189000,13666000,13641000,11114000
EIFFAGE - COST OF GOODS SOLD (EXCL DEP),FR0000130452(WC01051),11096000,11444000,11422000,11473000,6180000,6009000,5826000,5972000,5703000,6010000,6615000,7057000,6688000
PUBLICIS GROUPE - COST OF GOODS SOLD (EXCL DEP),FR0000130577(WC01051),3815000,3694000,4451000,4782000,5420000,4330000,4901000,6486000,6535000,6454000,5742000,6073000,6242000
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
ERAMET - COST OF GOODS SOLD (EXCL DEP),FR0000131757(WC01051),2749000,2416000,2437000,2674000,2802000,2745000,2623000,2726000,2333000,2519000,2717000,2832000,1943000
RENAULT - COST OF GOODS SOLD (EXCL DEP),FR0000131906(WC01051),28614000,25524000,29471000,32956000,31854000,31193000,31404000,34144000,38232000,44314000,42971000,41830000,32718000
ORANGE - COST OF GOODS SOLD (EXCL DEP),FR0000133308(WC01051),13464000,11434000,11014000,10709000,10960000,17965000,17251000,17697000,18281000,18475000,18563000,17074000,16955000
ORPEA - COST OF GOODS SOLD (EXCL DEP),FR0000184798(WC01051),539477,644696,742312,958901,1104081,1229450,1517501,1906817,2271455,2492965,2711693,2696722,2977828
ILIAD - COST OF GOODS SOLD (EXCL DEP),FR0004035913(WC01051),889054,1072376,1040875,1097064,1591778,2022964,2323062,2238776,2322979,2357029,2129000,2127000,2054000
AMUNDI - COST OF GOODS SOLD (EXCL DEP),FR0004125920(WC01051),NA,NA,NA,NA,874109,907386,1046290,1108246,1003152,1778807,2230051,2047855,1923090
AKKA TECHNOLOGIES - COST OF GOODS SOLD (EXCL DEP),FR0004180537(WC01051),316431,250182,325722,380662,531205,512498,576077,636021,706616,868150,992138,1226413,1134925
TARKETT - COST OF GOODS SOLD (EXCL DEP),FR0004188670(WC01051),NA,1231700,1393000,1568000,1705000,1781000,1740500,1922700,1873300,2009100,2049400,2149000,1821700
BUREAU VERITAS - COST OF GOODS SOLD (EXCL DEP),FR0006174348(WC01051),2040300,2086700,2322800,2704900,1941600,2200000,2356600,2612200,2582300,2697500,2757100,2810900,2612700
GECINA - COST OF GOODS SOLD (EXCL DEP),FR0010040865(WC01051),212078,243517,236693,232810,201571,112724,115921,115654,110420,106608,144162,145116,153728
NEXITY - COST OF GOODS SOLD (EXCL DEP),FR0010112524(WC01051),2393436,2591721,2499858,2355756,2587445,2497827,2166418,2632188,2677064,2997445,3436344,3676655,4001191
ENGIE - COST OF GOODS SOLD (EXCL DEP),FR0010208488(WC01051),45501000,52668100,56427000,59470000,65411000,63218000,53994000,49494000,46906000,46690000,42632000,51343000,46775000
ALSTOM - COST OF GOODS SOLD (EXCL DEP),FR0010220475(WC01051),13493000,14786000,15563000,16264000,15713000,15954000,15857000,5055000,5426000,6064000,6586000,6516000,6517000
EUTELSAT COMMUNICATIONS - COST OF GOODS SOLD (EXCL DEP),FR0010221234(WC01051),69239,72104,79353,88659,107100,0,0,0,0,0,0,54900,56500
MERCIALYS REIT - COST OF GOODS SOLD (EXCL DEP),FR0010241638(WC01051),13564,16150,17976,19066,18425,6815,8927,6481,8254,4213,11921,2248,14509
EDF - COST OF GOODS SOLD (EXCL DEP),FR0010242511(WC01051),49985000,49151000,48028000,51320000,58689000,58431000,56547000,58234000,56534000,58973000,56146000,57122000,54870000
IPSEN - COST OF GOODS SOLD (EXCL DEP),FR0010259150(WC01051),203797,205069,200997,211706,187967,215986,259800,289800,304200,279800,327800,311200,268200
LEGRAND - COST OF GOODS SOLD (EXCL DEP),FR0010307819(WC01051),1852900,1496300,1606200,1846100,2157800,1988200,2031700,2163800,2206000,2427900,2662500,2877400,2581500
ARKEMA - COST OF GOODS SOLD (EXCL DEP),FR0010313833(WC01051),4573000,3641000,4578000,4360000,4775000,4626000,4575000,5734000,5445000,5978000,6367000,6264000,5722000
INNATE PHARMA - COST OF GOODS SOLD (EXCL DEP),FR0010331421(WC01051),0,0,0,3547,16579,18252,24927,8553,12239,20594,20365,27162,32839
ADP - COST OF GOODS SOLD (EXCL DEP),FR0010340141(WC01051),1483881,1566712,1629915,1363013,770692,935092,905000,966000,828000,1101000,1351000,1479000,1107000
KORIAN - COST OF GOODS SOLD (EXCL DEP),FR0010386334(WC01051),651293,717383,776608,852991,923340,1146642,1829356,2133904,2468822,2584571,2739010,2659679,2927925
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
REXEL - COST OF GOODS SOLD (EXCL DEP),FR0010451203(WC01051),9799300,8537800,9037900,9593800,10756400,10424500,10521900,10952000,10612600,10676900,10491600,10712500,9847600
GETLINK - COST OF GOODS SOLD (EXCL DEP),FR0010533075(WC01051),327167,315306,400553,450927,561926,641846,707988,691850,503594,506734,510344,536714,494318
SUEZ - COST OF GOODS SOLD (EXCL DEP),FR0010613471(WC01051),7255600,7521700,8545300,8912600,6215300,5710300,6415500,6689900,6912100,7115500,8127000,8303600,8030600
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CARMILA - COST OF GOODS SOLD (EXCL DEP),FR0010828137(WC01051),6,626,742,934,903,15133,5358,217,481,24256,26855,105634,157519
EDENRED - COST OF GOODS SOLD (EXCL DEP),FR0010908533(WC01051),249000,248000,606000,648000,298000,320000,320000,513000,539000,618000,640000,684000,624000
ID LOGISTICS GROUP - COST OF GOODS SOLD (EXCL DEP),FR0010929125(WC01051),NA,NA,NA,232903,283632,373343,436524,488205,585457,749305,795191,740700,811016
FNAC DARTY - COST OF GOODS SOLD (EXCL DEP),FR0011476928(WC01051),NA,NA,2924200,2807800,2673900,2672900,2678500,2665500,3711600,5081300,5098600,4716900,4897100
GTT - COST OF GOODS SOLD (EXCL DEP),FR0011726835(WC01051),NA,NA,1466,1674,2192,2016,2108,2263,1982,1830,2998,7723,8703
ELIOR GROUP - COST OF GOODS SOLD (EXCL DEP),FR0011950732(WC01051),NA,NA,NA,3147100,3410100,3828400,4024800,4258800,4433600,4788600,5072900,3978000,3523000
WORLDLINE - COST OF GOODS SOLD (EXCL DEP),FR0011981968(WC01051),NA,NA,NA,-9900,-14100,-28900,-45000,4200,4200,10200,22200,178600,277900
